"","土地面積","建物面積","屋齡","房屋樓層","車位數目","有無管理","時間序列","單價萬_坪","lon","lat","road.name","price.level","X"
"4331",46.54,86.82355,1,"14",4,1,10,206876.033057851,120.954118,24.821964,"新竹市新竹巿東大路二段391~420號","20~25W",2240
"4332",46.54,86.524075,1,"14",2,1,10,207028.099173554,120.953969,24.822099,"新竹市新竹巿東大路二段391~420號","20~25W",2241
"4333",46.54,86.82355,1,"14",2,1,10,254945.454545455,120.962379,24.82007,"新竹市新竹巿東大路二段391~420號",">25W",2242
"4334",46.54,86.675325,1,"14",2,1,10,226869.421487603,120.96229,24.820151,"新竹市新竹巿東大路二段391~420號","20~25W",2243
"4335",6.88,46.85725,7,"28",1,1,7,264208.26446281,120.965377,24.815629,"新竹市新竹巿北大路1~30號",">25W",2244
"4336",45.51,80.1383,6,"13",2,1,10,257054.545454545,120.996785,24.802812,"新竹市新竹巿公道五路二段361~390號",">25W",2245
"4337",9.78,40.0631,11,"13",1,1,10,164740.495867769,120.980503,24.813167,"新竹市新竹巿自由路61~90號","15~20W",2246
"4338",13.25,35.619375,2,"15",1,1,10,234423.140495868,121.009089,24.792465,"新竹市新竹巿埔頂三路151~180號","20~25W",2247
"4339",25.96,66.10835,14,"20",0,0,10,173957.024793388,120.960755,24.823103,"新竹市新竹巿武陵路179巷1~30號","15~20W",2248
"4340",17.02,41.723825,13,"14",0,1,10,230085.950413223,121.01698,24.782912,"新竹市新竹巿光復路一段361~390號","20~25W",2249
"4341",27.5,55.3696,19,"13",2,1,9,171573.553719008,121.013025,24.785296,"新竹市新竹巿光復路一段476巷31~60號","15~20W",2250
"4342",8.22,21.165925,14,"22",0,0,10,175778.512396694,120.960656,24.823185,"新竹市新竹巿武陵路181~210號","15~20W",2251
"4343",6.05,32.40985,20,"12",0,1,11,115705.785123967,120.945553,24.794559,"新竹市新竹巿東華路1~30號","10~15W",2252
"4344",8.22,21.165925,14,"22",0,1,9,222085.950413223,120.960656,24.823185,"新竹市新竹巿武陵路181~210號","20~25W",2253
"4345",13.62,49.43455,18,"16",0,1,10,91028.0991735537,120.944247,24.795985,"新竹市新竹巿牛埔東路241~270號","<10W",2254
"4346",17.76,44.3223,3,"12",1,1,9,223365.289256198,121.010197,24.791129,"新竹市新竹巿埔頂三路91~120號","20~25W",2255
"4347",8.22,21.165925,14,"21",0,1,9,193735.537190083,120.960548,24.823293,"新竹市新竹巿武陵路175巷1~30號","15~20W",2256
"4348",18.07,51.294925,1,"15",2,1,9,146214.876033058,120.95294,24.798254,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",2257
"4349",19.64,46.091925,1,"14",1,1,10,164889.256198347,121.009593,24.791138,"新竹市新竹巿龍山西路121~150號","15~20W",2258
"4350",19.64,46.091925,1,"14",1,1,10,194826.446280992,121.009791,24.790957,"新竹市新竹巿龍山西路121~150號","15~20W",2259
"4351",14.62,36.1427,1,"14",1,1,10,154942.148760331,121.00986,24.790903,"新竹市新竹巿龍山西路91~120號","15~20W",2260
"4352",24.8,45.8469,4,"13",1,1,10,113421.487603306,120.928561,24.8455,"新竹市新竹巿東大路四段271~300號","10~15W",2261
"4353",17.82,53.3489,9,"14",2,1,9,244803.305785124,120.985104,24.801313,"新竹市新竹巿光復路二段391~420號","20~25W",2262
"4354",19.73,56.37995,6,"15",2,1,10,145441.32231405,120.951525,24.799265,"新竹市新竹巿牛埔東路1~30號","10~15W",2263
"4355",59.59,57.338875,10,"13",1,1,10,131672.727272727,120.956918,24.820719,"新竹市新竹巿東大路二段232巷1~30號","10~15W",2264
"4356",15.79,33.91025,7,"13",1,1,10,179887.603305785,120.955578,24.804115,"新竹市新竹巿經國路二段511~540號","15~20W",2265
"4357",10.76,34.93875,20,"12",0,1,10,117348.760330579,120.960012,24.796992,"新竹市新竹巿中華路三段121~150號","10~15W",2266
"4358",11.93,39.3613,18,"13",1,1,10,154975.20661157,120.964353,24.799242,"新竹市新竹巿林森路151~180號","15~20W",2267
"4359",16.35,42.31975,1,"15",1,1,10,145322.314049587,120.953029,24.798173,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",2268
"4360",11.36,31.18775,18,"12",0,1,11,174069.421487603,120.960669,24.815727,"新竹市新竹巿經國路一段811~840號","15~20W",2269
"4361",35.86,82.222525,2,"20",2,1,9,228029.752066116,121.014073,24.786677,"新竹市新竹巿龍山東路271~300號","20~25W",2270
"4362",46.16,40.513825,NA,"11",1,1,10,116009.917355372,120.966468,24.771308,"新竹市新竹巿柴橋路59巷61~90號","10~15W",2271
"4363",16.23,57.88035,2,"25",0,1,10,288181.818181818,120.973808,24.804796,"新竹市新竹巿東門街34巷31~60號",">25W",2272
"4364",57.84,115.3614,1,"15",2,1,11,202234.710743802,120.975339,24.813536,"新竹市新竹巿經國路一段479巷31~60號","20~25W",2273
"4365",27.32,74.781025,2,"15",2,1,9,251401.652892562,121.010553,24.792185,"新竹市新竹巿埔頂二路121~150號",">25W",2274
"4366",26.33,45.402225,18,"11",1,1,10,57266.1157024793,120.919471,24.719465,"新竹市新竹巿中隘里中華路六段799巷8弄1~30號","<10W",2275
"4367",12.88,30.44965,19,"13",0,1,10,192119.008264463,121.013222,24.785125,"新竹市新竹巿光復路一段451~480號","15~20W",2276
"4368",10.21,29.4151,4,"15",1,1,10,133603.305785124,120.951713,24.798344,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",2277
"4369",34.99,64.1179,3,"14",1,1,10,208988.429752066,121.017258,24.790532,"新竹市新竹巿埔頂一路391~420號","20~25W",2278
"4370",26.94,50.556825,3,"13",1,1,10,193841.32231405,120.974773,24.823973,"新竹市新竹巿金竹路86巷1~30號","15~20W",2279
"4371",12.93,35.183775,16,"21",0,1,10,159163.636363636,120.959192,24.823591,"新竹市新竹巿武陵路175巷1~30號","15~20W",2280
"4372",13.07,33.66825,18,"12",0,1,10,120290.909090909,120.944515,24.793439,"新竹市新竹巿中華路四段301~330號","10~15W",2281
"4373",16.89,46.128225,5,"14",1,1,11,257110.743801653,121.017317,24.785034,"新竹市新竹巿關新路19巷31~60號",">25W",2282
"4374",20.65,46.823975,16,"21",1,1,11,148641.32231405,120.968769,24.821426,"新竹市新竹巿武陵路175巷1~30號","10~15W",2283
"4375",82.48,67.75395,7,"14",1,1,10,145229.752066116,120.969515,24.765837,"新竹市新竹巿志平路91~120號","10~15W",2284
"4376",19.95,52.051175,1,"14",1,1,10,142168.595041322,121.009791,24.790957,"新竹市新竹巿龍山西路121~150號","10~15W",2285
"4377",39.9,91.2703,1,"25",2,1,6,235705.785123967,121.020798,24.784907,"新竹市新竹巿關新東路241~270號","20~25W",2286
"4378",12.86,37.724775,1,"14",1,1,10,135190.082644628,121.009801,24.790948,"新竹市新竹巿龍山西路91~120號","10~15W",2287
"4379",19.62,51.4492,1,"14",1,1,10,171041.32231405,121.009692,24.791048,"新竹市新竹巿龍山西路121~150號","15~20W",2288
"4380",12.86,24.705175,1,"14",0,1,10,187004.958677686,121.009851,24.790903,"新竹市新竹巿龍山西路91~120號","15~20W",2289
"4381",19.64,46.091925,1,"14",1,1,10,193090.909090909,121.009673,24.791066,"新竹市新竹巿龍山西路121~150號","15~20W",2290
"4382",23.48,59.595525,1,"14",1,1,10,156555.371900826,121.0099,24.790867,"新竹市新竹巿龍山西路121~150號","15~20W",2291
"4383",12.55,25.50075,1,"14",0,1,10,211758.67768595,121.009722,24.791021,"新竹市新竹巿龍山西路91~120號","20~25W",2292
"4384",19.95,52.051175,1,"14",1,1,10,146009.917355372,121.009851,24.790903,"新竹市新竹巿龍山西路121~150號","10~15W",2293
"4385",12.78,31.584025,1,"14",1,1,10,173504.132231405,121.00989,24.790867,"新竹市新竹巿龍山西路91~120號","15~20W",2294
"4386",19.62,46.176625,1,"14",1,1,10,168915.702479339,121.009653,24.791084,"新竹市新竹巿龍山西路121~150號","15~20W",2295
"4387",8.35,19.974075,22,"12",0,1,11,102595.041322314,120.955259,24.81085,"新竹市新竹巿西大路709巷1~30號","10~15W",2296
"4391",8.35,19.01515,22,"12",0,1,11,102588.429752066,120.955418,24.810697,"新竹市新竹巿西大路709巷1~30號","10~15W",2297
"4392",42.34,97.2719,1,"25",2,1,4,269276.033057851,120.551698,24.012093,"新竹市新竹巿關新東路241~270號",">25W",2298
"4394",39.9,91.2703,1,"25",2,1,6,231282.644628099,120.551817,24.011985,"新竹市新竹巿關新東路241~270號","20~25W",2299
"4396",36.02,106.646375,6,"18",1,1,11,134462.809917355,121.018197,24.784763,"新竹市新竹巿關新路1~30號","10~15W",2300
"4397",17.93,87.262175,17,"24",0,1,10,137517.355371901,120.961898,24.806013,"新竹市新竹巿北大路331~360號","10~15W",2301
"4398",42.09,89.083225,1,"11",3,1,11,254148.760330579,120.956486,24.810977,"新竹市新竹巿西大路661~690號",">25W",2302
"4399",103.4,84.424725,7,"14",1,1,10,148059.504132231,120.969643,24.76572,"新竹市新竹巿志平路91~120號","10~15W",2303
"4400",13.61,33.2024,16,"21",1,1,11,157517.355371901,120.960607,24.82323,"新竹市新竹巿武陵路175巷1~30號","15~20W",2304
"4401",25.67,38.841,14,"12",0,1,10,231712.396694215,120.996835,24.801025,"新竹市新竹巿建中路31~60號","20~25W",2305
"4402",11.23,42.286475,15,"14",1,1,10,217325.619834711,121.014053,24.784366,"新竹市新竹巿光復路一段481~510號","20~25W",2306
"4403",24.17,58.9875,15,"14",1,1,10,157659.504132231,121.025425,24.778559,"新竹市新竹巿光復路一段89巷121~150號","15~20W",2307
"4404",11.97,43.224225,6,"14",1,1,11,117990.082644628,120.93279,24.838776,"新竹市新竹巿天府路一段511~540號","10~15W",2308
"4405",23.11,58.597275,1,"12",1,1,10,183966.94214876,120.962712,24.797535,"新竹市新竹巿林森路241~270號","15~20W",2309
"4406",22.51,59.94945,1,"12",1,1,10,219490.909090909,120.962484,24.797743,"新竹市新竹巿林森路241~270號","20~25W",2310
"4407",23.11,56.5675,1,"12",1,1,10,161573.553719008,120.962662,24.79758,"新竹市新竹巿林森路241~270號","15~20W",2311
"4408",19.88,48.542175,1,"12",1,1,10,181457.851239669,120.962751,24.797499,"新竹市新竹巿林森路241~270號","15~20W",2312
"4409",19.87,41.772225,1,"12",0,1,10,201090.909090909,120.962514,24.797715,"新竹市新竹巿林森路241~270號","20~25W",2313
"4410",30.85,76.63535,1,"12",1,1,10,190254.545454545,120.962563,24.79767,"新竹市新竹巿林森路241~270號","15~20W",2314
"4411",13.1,39.446,1,"12",1,1,10,428211.570247934,120.962692,24.797553,"新竹市新竹巿林森路241~270號",">25W",2315
"4412",30.85,76.63535,1,"12",1,1,10,196373.553719008,120.962771,24.79749,"新竹市新竹巿林森路241~270號","15~20W",2316
"4413",18.83,46.1615,6,"15",1,1,10,166806.611570248,120.962504,24.797733,"新竹市新竹巿牛埔東路1~30號","15~20W",2317
"4414",23.43,70.872725,1,"12",2,1,10,159477.685950413,120.951624,24.799175,"新竹市新竹巿林森路241~270號","15~20W",2318
"4415",19.43,48.5331,1,"12",1,1,10,173619.834710744,120.962435,24.797788,"新竹市新竹巿林森路241~270號","15~20W",2319
"4416",19.43,47.174875,1,"12",1,1,10,178056.198347107,120.962563,24.79767,"新竹市新竹巿林森路241~270號","15~20W",2320
"4417",29.71,63.65205,1,"12",0,1,10,235656.198347107,120.962563,24.79767,"新竹市新竹巿林森路241~270號","20~25W",2321
"4418",23.11,61.1171,1,"12",1,1,10,150036.363636364,120.962751,24.797508,"新竹市新竹巿林森路241~270號","15~20W",2322
"4419",28.81,112.520925,1,"12",4,1,10,208158.67768595,120.962682,24.797562,"新竹市新竹巿林森路241~270號","20~25W",2323
"4420",23.11,60.279175,1,"12",1,1,10,156095.867768595,120.962474,24.797761,"新竹市新竹巿林森路241~270號","15~20W",2324
"4421",23.49,57.23905,1,"12",1,1,10,179861.157024793,120.962682,24.797562,"新竹市新竹巿林森路241~270號","15~20W",2325
"4422",39.3,102.61405,1,"12",2,1,10,167385.123966942,120.962712,24.797535,"新竹市新竹巿林森路241~270號","15~20W",2326
"4423",39.3,95.71705,1,"12",2,1,10,181104.132231405,120.962415,24.797806,"新竹市新竹巿林森路241~270號","15~20W",2327
"4424",11.98,36.75375,1,"12",1,1,10,432938.842975207,120.962662,24.797589,"新竹市新竹巿林森路241~270號",">25W",2328
"4425",19.43,53.944825,1,"12",2,1,10,153395.041322314,120.962435,24.797797,"新竹市新竹巿林森路241~270號","15~20W",2329
"4426",35.21,62.263575,6,"13",2,1,11,250548.760330579,120.996736,24.802848,"新竹市新竹巿公道五路二段361~390號",">25W",2330
"4427",15.9,33.60775,6,"12",1,1,10,255894.214876033,121.019423,24.781413,"新竹市新竹巿光復路一段335巷17弄1~30號",">25W",2331
"4428",17.74,46.043525,14,"22",0,1,11,149857.851239669,120.960745,24.823112,"新竹市新竹巿武陵路181~210號","10~15W",2332
"4429",35.16,85.8737,1,"18",2,1,10,269312.396694215,121.020334,24.788112,"新竹市新竹巿關東路151~180號",">25W",2333
"4430",35.16,85.86765,1,"18",2,1,10,275431.404958678,121.020334,24.788112,"新竹市新竹巿關東路151~180號",">25W",2334
"4431",35.16,85.8737,1,"18",2,1,10,275709.090909091,121.020245,24.788194,"新竹市新竹巿關東路151~180號",">25W",2335
"4432",35.62,85.671025,1,"18",2,1,10,286647.933884298,121.020383,24.788067,"新竹市新竹巿關東路151~180號",">25W",2336
"4433",34.28,84.031475,1,"18",2,1,10,273798.347107438,121.020126,24.788302,"新竹市新竹巿關東路151~180號",">25W",2337
"4434",35.62,85.737575,1,"18",2,1,10,303147.107438017,121.020344,24.788103,"新竹市新竹巿關東路151~180號",">25W",2338
"4435",49.58,50.9531,3,"13",1,1,11,201361.983471074,121.004678,24.796059,"新竹市新竹巿金城一路61~90號","20~25W",2339
"4436",21.4,70.5672,13,"14",0,1,10,269246.280991736,120.979011,24.802865,"新竹市新竹巿公園路271~300號",">25W",2340
"4437",3.83,16.513475,11,"13",0,1,11,141097.520661157,120.980473,24.813194,"新竹市新竹巿自由路61~90號","10~15W",2341
"4438",8.97,27.488175,6,"15",1,0,11,127328.925619835,120.951792,24.799031,"新竹市新竹巿牛埔路121~150號","10~15W",2342
"4439",24.07,38.741175,21,"7",1,1,11,167778.512396694,120.959888,24.812332,"新竹市新竹巿國光街91~120號","15~20W",2343
"4440",23.43,61.6737,1,"12",1,1,10,175966.94214876,120.962563,24.79767,"新竹市新竹巿林森路241~270號","15~20W",2344
"4441",45.01,46.68785,10,"11",0,1,10,158499.173553719,120.959095,24.819645,"新竹市新竹巿武陵路86巷1~30號","15~20W",2345
"4442",21.83,62.015525,2,"15",1,1,10,266062.809917355,121.010711,24.792032,"新竹市新竹巿埔頂二路121~150號",">25W",2346
"4443",24.56,61.882425,1,"14",1,1,10,200056.198347107,121.0099,24.790858,"新竹市新竹巿龍山西路121~150號","20~25W",2347
"4444",26.05,43.26355,16,"15",0,1,10,205715.702479339,120.997656,24.798262,"新竹市新竹巿建新路31~60號","20~25W",2348
"4445",19.95,46.7786,1,"14",1,1,10,161398.347107438,121.009673,24.791066,"新竹市新竹巿龍山西路121~150號","15~20W",2349
"4446",12.53,25.50075,1,"14",0,1,10,229798.347107438,121.00991,24.790849,"新竹市新竹巿龍山西路91~120號","20~25W",2350
"4447",12.78,31.584025,1,"14",1,1,10,182052.892561983,121.009653,24.791084,"新竹市新竹巿龍山西路91~120號","15~20W",2351
"4448",48.26,48.7146,10,"13",1,1,11,131890.909090909,120.959312,24.820358,"新竹市新竹巿武陵路98巷1~30號","10~15W",2352
"4449",11.23,48.8961,18,"20",1,1,11,161566.94214876,120.976783,24.814611,"新竹市新竹巿經國路一段511~540號","15~20W",2353
"4450",42.04,91.593975,2,"24",2,1,11,229616.52892562,121.013905,24.786831,"新竹市新竹巿龍山東路271~300號","20~25W",2354
"4451",42.04,90.9315,2,"24",2,1,10,228915.702479339,121.014063,24.786686,"新竹市新竹巿龍山東路271~300號","20~25W",2355
"4452",19.8,53.763325,1,"15",2,1,6,133547.107438017,120.952949,24.798245,"新竹市新竹巿經國路三段92巷16弄1~30號","10~15W",2356
"4453",8.7,34.881275,19,"20",1,1,11,104641.32231405,120.953164,24.806588,"新竹市新竹巿竹光路331~360號","10~15W",2357
"4454",15.89,43.127425,5,"14",1,1,10,253880.991735537,121.017099,24.785233,"新竹市新竹巿關新路19巷31~60號",">25W",2358
"4455",27.19,44.343475,2,"11",1,1,11,162370.247933884,120.939311,24.797365,"新竹市新竹巿牛埔南路142巷33弄1~30號","15~20W",2359
"4456",36.5,62.717325,13,"14",1,1,11,109699.173553719,120.957321,24.769003,"新竹市新竹巿富群街1~30號","10~15W",2360
"4457",13.92,37.39505,3,"12",1,1,11,213914.049586777,121.009079,24.793097,"新竹市新竹巿慈祥路61~90號","20~25W",2361
"4458",22.75,44.803275,6,"12",1,1,10,234357.024793388,121.019294,24.781531,"新竹市新竹巿光復路一段335巷17弄1~30號","20~25W",2362
"4459",13.69,33.810425,19,"13",0,1,10,177461.157024793,120.989347,24.803661,"新竹市新竹巿新光路61~90號","15~20W",2363
"4460",34.93,80.2109,1,"15",1,1,11,266261.157024793,120.963027,24.802076,"新竹市新竹巿興南街31~60號",">25W",2364
"4461",37.16,85.78295,1,"15",1,1,11,273110.743801653,120.963067,24.802031,"新竹市新竹巿興南街31~60號",">25W",2365
"4462",35.77,82.125725,1,"15",1,1,11,297795.041322314,120.963007,24.802085,"新竹市新竹巿興南街31~60號",">25W",2366
"4463",37.88,86.959675,1,"15",2,1,11,296479.338842975,120.963047,24.802049,"新竹市新竹巿興南街31~60號",">25W",2367
"4464",21.06,100.523775,11,"13",2,1,11,187814.876033058,120.98079,24.812905,"新竹市新竹巿中央路355巷1~30號","15~20W",2368
"4465",7.37,25.75485,17,"12",1,1,11,109104.132231405,120.959981,24.80166,"新竹市新竹巿北大路451~480號","10~15W",2369
"4466",12.88,26.5958,19,"13",0,1,10,204919.008264463,121.013222,24.785125,"新竹市新竹巿光復路一段476巷31~60號","20~25W",2370
"4467",27.55,57.39635,22,"15",1,1,11,156803.305785124,120.976803,24.815568,"新竹市新竹巿田美三街31~60號","15~20W",2371
"4468",8.22,21.165925,14,"21",0,1,11,184284.297520661,120.968739,24.821453,"新竹市新竹巿武陵路179巷1~30號","15~20W",2372
"4469",13.45,35.6103,6,"15",1,1,11,139566.94214876,120.951456,24.799328,"新竹市新竹巿牛埔路121~150號","10~15W",2373
"4470",16.09,44.101475,5,"14",1,1,10,262575.20661157,121.017337,24.785025,"新竹市新竹巿關新路19巷1~30號",">25W",2374
"4471",21.15,48.517975,5,"14",1,1,10,221566.94214876,121.010859,24.791409,"新竹市新竹巿埔頂三路91~120號","20~25W",2375
"4472",14.93,32.77285,5,"13",0,1,11,73239.6694214876,120.997656,24.802487,"新竹市新竹巿豐功里公道五路二段301~330號","<10W",2376
"4473",8.04,21.631775,16,"20",0,1,11,189537.190082645,120.959341,24.823455,"新竹市新竹巿武陵路175巷1~30號","15~20W",2377
"4474",42.34,97.2719,1,"25",2,1,9,280446.280991736,121.020679,24.785015,"新竹市新竹巿關新東路241~270號",">25W",2378
"4476",39.9,91.194675,1,"25",2,0,3,297401.652892562,121.020808,24.784898,"新竹市新竹巿關新東路241~270號",">25W",2379
"4477",12.91,34.046375,1,"15",1,1,11,153613.223140496,120.95287,24.798318,"新竹市新竹巿經國路三段92巷1~30號","15~20W",2380
"4478",17.75,84.1434,18,"20",1,1,11,118846.280991736,120.976506,24.814855,"新竹市新竹巿經國路一段511~540號","10~15W",2381
"4479",10.94,29.067225,4,"15",1,1,11,149996.694214876,120.951535,24.798498,"新竹市新竹巿經國路三段92巷1~30號","10~15W",2382
"4480",20.65,44.5522,7,"13",1,1,11,195276.033057851,120.955667,24.804034,"新竹市新竹巿經國路二段511~540號","15~20W",2383
